node_id	type	name	identifier
10157	enzyme	p-coumarate 3-hydroxylase	p-coumarate 3-hydroxylase
10158	enzyme	methionine kinase	methionine kinase
10159	substrate	wheat starch	wheat starch
10160	substrate	Avicel cellulose	Avicel cellulose
10161	microbiome	Escherichia coli MS04	Escherichia coli MS04
10162	substrate	adenosine 5′-phosphosulfate	adenosine 5′-phosphosulfate
10163	substrate	p-nitrophenyl butylate	p-nitrophenyl butylate
10164	enzyme	β-tyrosinase	β-tyrosinase
10165	enzyme	fumarate/nitrate reductase	fumarate/nitrate reductase
10166	substrate	β-tyrosinase	β-tyrosinase
10167	substrate	EGFP	EGFP
10168	microbiome	Saccharomyces	Saccharomyces
10169	microbiome	Hericium erinaceus	Hericium erinaceus
10170	enzyme	orotate phosphoribosytransferase	orotate phosphoribosytransferase
10171	enzyme	orotidine monophosphate decarboxylase	orotidine monophosphate decarboxylase
10172	substrate	orotidine 5'-monophosphate	orotidine 5'-monophosphate
10173	enzyme	S-adenosine-L-methionine synthase	S-adenosine-L-methionine synthase
10174	enzyme	O-methyltransferase	O-methyltransferase
10175	substrate	genistein	genistein
10176	enzyme	aconitase isoform 1	aconitase isoform 1
10177	enzyme	aconitase isoform 2	aconitase isoform 2
10178	enzyme	succinate-cytochrome reductase	succinate-cytochrome reductase
10179	enzyme	Mtr	Mtr
10180	enzyme	TnaB	TnaB
10181	enzyme	endoglucanase EGVIII	endoglucanase EGVIII
10182	enzyme	Snf1 kinase	Snf1 kinase
10183	enzyme	DHAP dephosphorylase	DHAP dephosphorylase
10184	enzyme	atoDA	atoDA
10185	enzyme	adhE2	adhE2
10186	enzyme	Class II fructose 1,6-bisphosphate aldolase	Class II fructose 1,6-bisphosphate aldolase
10187	enzyme	pancreatic elastase	pancreatic elastase
10188	substrate	TP-I peptide monomers	TP-I peptide monomers
10189	substrate	C-terminal alanine residues	C-terminal alanine residues
10190	enzyme	AroK1	AroK1
10191	enzyme	AroA	AroA
10192	enzyme	PheA1	PheA1
10193	substrate	L-Phenylalanine	L-Phenylalanine
10194	enzyme	galactarolactone isomerase	galactarolactone isomerase
10195	microbiome	Salmonella enterica serovar Typhimurium	Salmonella enterica serovar Typhimurium
10196	enzyme	ST protein	ST protein
10197	substrate	4-b-D-xylan	4-b-D-xylan
10198	enzyme	LA-polymerizing enzyme	LA-polymerizing enzyme
10199	enzyme	monomer-supplying enzymes	monomer-supplying enzymes
10200	enzyme	phaG	phaG
10201	enzyme	alkK	alkK
10202	microbiome	Lactobacillus paracasei subsp. paracasei SM20	Lactobacillus paracasei subsp. paracasei SM20
10203	enzyme	2-pyrrolidone-5-carboxylic acid	2-pyrrolidone-5-carboxylic acid
10204	microbiome	Propionibacterium jensenii SM11	Propionibacterium jensenii SM11
10205	enzyme	3-phenyllactic acid	3-phenyllactic acid
10206	enzyme	hydroxyphenyllactic acid	hydroxyphenyllactic acid
10207	enzyme	deaminase	deaminase
10208	substrate	Basic Orange 2	Basic Orange 2
10209	substrate	hexacalcium phytate	hexacalcium phytate
10210	enzyme	AAC(3)-IV	AAC(3)-IV
10211	enzyme	OXA-33	OXA-33
10212	enzyme	CTX-M-14	CTX-M-14
10213	enzyme	APH(3'')-Ib	APH(3'')-Ib
10214	enzyme	tet(W/N/W)	tet(W/N/W)
10215	enzyme	citramalate synthase	citramalate synthase
10216	enzyme	alcohol acetyltransferases	alcohol acetyltransferases
10217	enzyme	acyl-CoA:ethanol O-acyltransferase	acyl-CoA:ethanol O-acyltransferase
10218	enzyme	chloramphenicol acetyltransferase	chloramphenicol acetyltransferase
10219	substrate	pNP-b-d-xylopyranoside	pNP-b-d-xylopyranoside
10220	substrate	ONPG-6P	ONPG-6P
10221	microbiome	human fecal microbiota	human fecal microbiota
10222	enzyme	colonic bacterial enzymes	colonic bacterial enzymes
10223	substrate	NDF of common bean Negro 8025	NDF of common bean Negro 8025
10224	microbiome	Meyerozyma caribbica	Meyerozyma caribbica
10225	enzyme	peptidylglycine a-amidating monooxygenase	peptidylglycine a-amidating monooxygenase
10226	substrate	glycine-extended salmon calcitonin peptide	glycine-extended salmon calcitonin peptide
10227	enzyme	Tmac1p	Tmac1p
10228	enzyme	CEL3B	CEL3B
10229	enzyme	CEL3G	CEL3G
10230	enzyme	CEL1B	CEL1B
10231	enzyme	fructose transporter	fructose transporter
10232	enzyme	GadC	GadC
10233	enzyme	His1p	His1p
10234	enzyme	His4p	His4p
10235	enzyme	Ser3p	Ser3p
10236	enzyme	Ser33p	Ser33p
10237	enzyme	Ser1p	Ser1p
10238	enzyme	Ilv1	Ilv1
10239	enzyme	Ilv6p	Ilv6p
10240	enzyme	Hom3p	Hom3p
10241	enzyme	Hom6p	Hom6p
10242	enzyme	Leu4p	Leu4p
10243	enzyme	Lys4p	Lys4p
10244	enzyme	Lys21p	Lys21p
10245	enzyme	Lys12p	Lys12p
10246	enzyme	Cpa2p	Cpa2p
10247	enzyme	Arg5,6p	Arg5,6p
10248	enzyme	Arg7p	Arg7p
10249	enzyme	Gln1p	Gln1p
10250	enzyme	Ade1p	Ade1p
10251	enzyme	Ade5,7p	Ade5,7p
10252	enzyme	Imd2p	Imd2p
10253	enzyme	Ade13p	Ade13p
10254	substrate	alpha-isopropylmalate	alpha-isopropylmalate
10255	substrate	purine nucleotides	purine nucleotides
10256	enzyme	D-arabinose dehydrogenase	D-arabinose dehydrogenase
10257	enzyme	D-arabinonate dehydratase	D-arabinonate dehydratase
10258	enzyme	2-keto acid decarboxylase	2-keto acid decarboxylase
10259	substrate	D-arabinose	D-arabinose
10260	enzyme	BGLII	BGLII
10261	substrate	surfactin	surfactin
10262	enzyme	P64k	P64k
10263	microbiome	Methanotrophs	Methanotrophs
10264	substrate	methane	methane
10265	enzyme	β(1,4)-galactosyltransferase	β(1,4)-galactosyltransferase
10266	enzyme	α(1,2)-fucosyltransferase	α(1,2)-fucosyltransferase
10267	enzyme	glucoseaccepting galactosyltransferase	glucoseaccepting galactosyltransferase
10268	microbiome	Streptococcus diacetilactis	Streptococcus diacetilactis
10269	microbiome	Streptococcus cremoris	Streptococcus cremoris
10270	enzyme	espA	espA
10271	enzyme	proline dehydrogenase	proline dehydrogenase
10272	enzyme	β-caryophyllene synthases	β-caryophyllene synthases
10273	enzyme	ethanol production enzyme	ethanol production enzyme
10274	microbiome	mixed ruminal microorganisms	mixed ruminal microorganisms
10275	microbiome	Lactococcus lactis subsp. cremoris NZ9000	Lactococcus lactis subsp. cremoris NZ9000
10276	substrate	shrimp shell	shrimp shell
10277	microbiome	Thermotoga thermarum DSM 5069	Thermotoga thermarum DSM 5069
10278	enzyme	Tth Man5 β-mannosidase	Tth Man5 β-mannosidase
10279	substrate	p-nitrophenyl-β-D-mannopyranoside	p-nitrophenyl-β-D-mannopyranoside
10280	microbiome	Acinetobacter sp. strain C-17	Acinetobacter sp. strain C-17
10281	microbiome	Aspergillus cfiuum	Aspergillus cfiuum
10282	substrate	groundnut cake	groundnut cake
10283	enzyme	cathepsin V	cathepsin V
10284	enzyme	cathepsin B	cathepsin B
10285	substrate	Z-Phe-Arg-AMC	Z-Phe-Arg-AMC
10286	substrate	Z-Leu-Arg-AMC	Z-Leu-Arg-AMC
10287	substrate	Z-Val-Val-Arg-AMC	Z-Val-Val-Arg-AMC
10288	microbiome	Saccharomyces cerevisiae BY4741	Saccharomyces cerevisiae BY4741
10289	substrate	anthracene	anthracene
10290	enzyme	GABA aminotransferase	GABA aminotransferase
10291	microbiome	Aspergillus niger NCIM 1359	Aspergillus niger NCIM 1359
10292	microbiome	Paenibacillus lactis	Paenibacillus lactis
10293	microbiome	Penicillium marinum	Penicillium marinum
10294	microbiome	Trichoderma reesei M2-1	Trichoderma reesei M2-1
10295	enzyme	Cel7s	Cel7s
10296	microbiome	Saccharomyces cerevisiae | Seub-MTY1	Saccharomyces cerevisiae | Seub-MTY1
10297	enzyme	Seub-AGT1	Seub-AGT1
10298	enzyme	anthranilate 1,2-dioxygenase	anthranilate 1,2-dioxygenase
10299	substrate	peanut protein	peanut protein
10300	enzyme	cell wall invertase	cell wall invertase
10301	enzyme	KDC	KDC
10302	enzyme	LlAdhA RE1	LlAdhA RE1
10303	substrate	KIV	KIV
10304	enzyme	GA synthase	GA synthase
10305	enzyme	LTC2	LTC2
10306	microbiome	Halomonas TD01	Halomonas TD01
10307	enzyme	2-methylcitrate synthase	2-methylcitrate synthase
10308	microbiome	Escherichia coli W3110	Escherichia coli W3110
10309	microbiome	Escherichia coli K-12	Escherichia coli K-12
10310	microbiome	Escherichia coli B	Escherichia coli B
10311	enzyme	L-nLDH	L-nLDH
10312	enzyme	CitA215MBP	CitA215MBP
10313	microbiome	Rhodotorula paludigena	Rhodotorula paludigena
10314	enzyme	CrtS	CrtS
10315	microbiome	Rhodotorula sampaioana	Rhodotorula sampaioana
10316	substrate	geranylgeranyl pyrophosphate	geranylgeranyl pyrophosphate
10317	substrate	n-butyrate	n-butyrate
10318	microbiome	Streptococcus equinus	Streptococcus equinus
10319	enzyme	transglucosylase	transglucosylase
10320	substrate	isoflavone-glycosides	isoflavone-glycosides
10321	enzyme	SazCA	SazCA
10322	enzyme	HPCA	HPCA
10323	substrate	acetyl-coA	acetyl-coA
10324	enzyme	HysA-New	HysA-New
10325	enzyme	HysA-S10	HysA-S10
10326	substrate	hyaluronidase	hyaluronidase
10327	enzyme	gelatin	gelatin
10328	substrate	copper sulphate	copper sulphate
10329	enzyme	Thermomyces lanuginosus lipase	Thermomyces lanuginosus lipase
10330	enzyme	ß-lactamase	ß-lactamase
10331	substrate	L-ascorbic acid	L-ascorbic acid
10332	substrate	β-cyclodextrin	β-cyclodextrin
10333	enzyme	c-PGA synthetase	c-PGA synthetase
10334	enzyme	allophycocyanin	allophycocyanin
10335	substrate	volatile terpenes	volatile terpenes
10336	microbiome	Penicillium rubens	Penicillium rubens
10337	microbiome	Streptomyces psammoticus	Streptomyces psammoticus
10338	substrate	coffee pulp	coffee pulp
10339	microbiome	Hanseniaspora vinae	Hanseniaspora vinae
10340	substrate	polymers	polymers
10341	enzyme	Plasmodium falciparum antigens	Plasmodium falciparum antigens
10342	enzyme	biomass	biomass
10343	microbiome	Mycolicibacterium smegmatis	Mycolicibacterium smegmatis
10344	enzyme	aminoacylase	aminoacylase
10345	substrate	lauroyl-methionine	lauroyl-methionine
10346	substrate	acetyl-amino acids	acetyl-amino acids
10347	enzyme	glyceraldehyde-3-phosphate dehydrogenase isozyme 2	glyceraldehyde-3-phosphate dehydrogenase isozyme 2
10348	enzyme	Ribulose-1,5-bisphosphate carboxylase/oxygenase	Ribulose-1,5-bisphosphate carboxylase/oxygenase
10349	enzyme	catalase-A	catalase-A
10350	enzyme	Thi3p	Thi3p
10351	enzyme	Mdh2p	Mdh2p
10352	enzyme	Pyc2p	Pyc2p
10353	enzyme	Mae1p	Mae1p
10354	enzyme	ECM17	ECM17
10355	enzyme	MET14	MET14
10356	enzyme	MET16	MET16
10357	substrate	3′-phosphoadenylsulfate	3′-phosphoadenylsulfate
10358	enzyme	Fab fragments	Fab fragments
10359	substrate	IgH	IgH
10360	substrate	IgL	IgL
10361	enzyme	lactoyl-CoA dehydratase	lactoyl-CoA dehydratase
10362	enzyme	acryloyl-CoA reductase	acryloyl-CoA reductase
10363	enzyme	xylose transporter	xylose transporter
10364	enzyme	GADA	GADA
10365	enzyme	GADB	GADB
10366	enzyme	LBGAD	LBGAD
10367	substrate	L-Glu	L-Glu
10368	enzyme	EcGGT	EcGGT
10369	enzyme	EcGGT/∆N11	EcGGT/∆N11
10370	enzyme	EcGGT/∆N16	EcGGT/∆N16
10371	enzyme	EcGGT/∆N17	EcGGT/∆N17
10372	enzyme	EcGGT/∆N18	EcGGT/∆N18
10373	enzyme	EcGGT/∆N20	EcGGT/∆N20
10374	enzyme	EcGGT/∆N26	EcGGT/∆N26
10375	enzyme	polyhydroxyalkanoate synthase 1	polyhydroxyalkanoate synthase 1
10376	microbiome	Lactococcus lactis subsp. lactis Il1403	Lactococcus lactis subsp. lactis Il1403
10377	enzyme	2HB dehydrogenase	2HB dehydrogenase
10378	enzyme	phosphatidate phosphatase	phosphatidate phosphatase
10379	enzyme	geranylgeranyl pyrophosphate synthase	geranylgeranyl pyrophosphate synthase
10380	enzyme	bifunctional phytoene synthase and lycopene cyclase	bifunctional phytoene synthase and lycopene cyclase
10381	microbiome	Bifidobacterium	Bifidobacterium
10382	enzyme	sonorensin	sonorensin
10383	substrate	d-glyceraldehyde 3-phosphate	d-glyceraldehyde 3-phosphate
10384	enzyme	ethanol dehydrogenase I ADH1	ethanol dehydrogenase I ADH1
10385	microbiome	Pseudozyma sp.	Pseudozyma sp.
10386	enzyme	LpVPR	LpVPR
10387	microbiome	Bacillus subtilis 3–10	Bacillus subtilis 3–10
10388	enzyme	AMP-forming acetyl CoA synthetase	AMP-forming acetyl CoA synthetase
10389	enzyme	isocitrate dehydrogenase 2	isocitrate dehydrogenase 2
10390	enzyme	dethiobiotin synthase	dethiobiotin synthase
10391	enzyme	biotin synthase	biotin synthase
10392	enzyme	glutathione transferase	glutathione transferase
10393	microbiome	Streptomyces alboniger	Streptomyces alboniger
10394	microbiome	Streptomyces ambofaciens	Streptomyces ambofaciens
10395	substrate	sweet potato starch	sweet potato starch
10396	microbiome	Micromonospora purpurea	Micromonospora purpurea
10397	enzyme	2-hydroxygentamicin	2-hydroxygentamicin
10398	substrate	2-deoxystreptamine	2-deoxystreptamine
10399	substrate	streptamine	streptamine
10400	substrate	2,4,6/3,5-pentahydroxycyclohexanone	2,4,6/3,5-pentahydroxycyclohexanone
10401	substrate	scylloinosamine-2	scylloinosamine-2
10402	substrate	dl-viboquercitol	dl-viboquercitol
10403	microbiome	Veillonella alcalescens	Veillonella alcalescens
10404	enzyme	malate-lactate transhydrogenase	malate-lactate transhydrogenase
10405	enzyme	lactate-dependent fumarate reductase	lactate-dependent fumarate reductase
10406	enzyme	NADH-dependent fumarate reductase	NADH-dependent fumarate reductase
10407	enzyme	NADPH-dependent fumarate reductase	NADPH-dependent fumarate reductase
10408	enzyme	NAD-dependent malate dehydrogenase	NAD-dependent malate dehydrogenase
10409	enzyme	miniantibody	miniantibody
10410	substrate	hydroxycinnamate	hydroxycinnamate
10411	enzyme	feruloyl esterase B	feruloyl esterase B
10412	substrate	methyl caVeate	methyl caVeate
10413	enzyme	CRP	CRP
10414	enzyme	phosphatidylinositol	phosphatidylinositol
10415	enzyme	phosphatidylcholine	phosphatidylcholine
10416	enzyme	ergosterol	ergosterol
10417	enzyme	hph	hph
10418	enzyme	exoinulinase	exoinulinase
10419	substrate	Jerusalem artichoke tuber flour	Jerusalem artichoke tuber flour
10420	enzyme	pgaA	pgaA
10421	enzyme	pgaC	pgaC
10422	enzyme	chitosan	chitosan
10423	enzyme	NADPH oxidase	NADPH oxidase
10424	substrate	O2	O2
10425	enzyme	xylanase XynA	xylanase XynA
10426	enzyme	REA-11	REA-11
10427	substrate	Kaolin clay suspension	Kaolin clay suspension
10428	enzyme	Scorpine	Scorpine
10429	substrate	rhamnolipid	rhamnolipid
10430	enzyme	pyridoxal kinase	pyridoxal kinase
10431	enzyme	PLP synthase	PLP synthase
10432	enzyme	thiazole synthase	thiazole synthase
10433	enzyme	thiamine pyrophosphokinase	thiamine pyrophosphokinase
10434	enzyme	SpaA	SpaA
10435	substrate	carbon source	carbon source
10436	enzyme	NoxE	NoxE
10437	enzyme	h.DAO	h.DAO
10438	enzyme	P-219-L mutant h.DAO	P-219-L mutant h.DAO
10439	enzyme	pNP-lactoside hydrolyzing enzyme	pNP-lactoside hydrolyzing enzyme
10440	substrate	pNP-lactoside	pNP-lactoside
10441	enzyme	MnSOD	MnSOD
10442	substrate	cassava	cassava
10443	enzyme	Pho8∆62	Pho8∆62
10444	microbiome	Saccharomyces cerevisiae | TLS1	Saccharomyces cerevisiae | TLS1
10445	enzyme	GLG1	GLG1
10446	enzyme	ARG1	ARG1
10447	enzyme	CHA1	CHA1
10448	enzyme	GLO1	GLO1
10449	enzyme	SUL2	SUL2
10450	microbiome	Komagataeibacter rhaeticus	Komagataeibacter rhaeticus
10451	microbiome	Komagataeibacter intermedius	Komagataeibacter intermedius
10452	enzyme	T5αOH-CPR	T5αOH-CPR
10453	enzyme	GGPPS	GGPPS
10454	enzyme	TbrTS	TbrTS
10455	substrate	taxadien-5α-ol	taxadien-5α-ol
10456	substrate	oxygenated taxanes	oxygenated taxanes
10457	enzyme	pNPC	pNPC
10458	enzyme	pNPG	pNPG
10459	enzyme	Methionine adenosyltransferase	Methionine adenosyltransferase
10460	enzyme	pyruvate dehydrogenase complex E1 component	pyruvate dehydrogenase complex E1 component
10461	microbiome	Aureobasidium melanogenum	Aureobasidium melanogenum
10462	enzyme	melanin	melanin
10463	enzyme	methionol-producing enzymes	methionol-producing enzymes
10464	microbiome	Chaetomium globosum	Chaetomium globosum
10465	enzyme	lignin-degrading enzyme	lignin-degrading enzyme
10466	substrate	(±)-MPGM	(±)-MPGM
10467	enzyme	Ply118	Ply118
10468	enzyme	Ply511	Ply511
10469	enzyme	Ply511⌬C	Ply511⌬C
10470	substrate	L-alanoyl-D-glutamate	L-alanoyl-D-glutamate
10471	substrate	N-acetylmuramoyl-L-alanine	N-acetylmuramoyl-L-alanine
10472	enzyme	isoleucine metabolic pathway enzyme	isoleucine metabolic pathway enzyme
10473	enzyme	FHL	FHL
10474	enzyme	δ 1 -pyrroline-5-carboxylate (P5C) reductase	δ 1 -pyrroline-5-carboxylate (P5C) reductase
10475	microbiome	Escherichia coli JFR12	Escherichia coli JFR12
10476	substrate	b-mannosidase	b-mannosidase
10477	substrate	mevalonic acid	mevalonic acid
10478	enzyme	β glucosidase	β glucosidase
10479	substrate	fatty acid	fatty acid
10480	microbiome	Bacillus subtilis subsp. natto	Bacillus subtilis subsp. natto
10481	enzyme	rBaxyl11	rBaxyl11
10482	microbiome	Gluconacetobacter medellensis	Gluconacetobacter medellensis
10483	microbiome	Thraustochytrium sp.	Thraustochytrium sp.
10484	enzyme	⌬4 fatty acid desaturase	⌬4 fatty acid desaturase
10485	microbiome	Brassica juncea	Brassica juncea
10486	substrate	22:5(n-3)	22:5(n-3)
10487	substrate	22:4(7,10,13,16)	22:4(7,10,13,16)
10488	microbiome	Acetivibrio cellulolyticus	Acetivibrio cellulolyticus
10489	enzyme	K5 lyase	K5 lyase
10490	substrate	K5 polysaccharide	K5 polysaccharide
10491	enzyme	anti-c-Met scFv	anti-c-Met scFv
10492	enzyme	anti-Met scFv	anti-Met scFv
10493	microbiome	Clostridium butyrium	Clostridium butyrium
10494	microbiome	Streptomyces sp. 594	Streptomyces sp. 594
10495	substrate	feather meal	feather meal
10496	enzyme	CphA	CphA
10497	enzyme	CphA NE1del96	CphA NE1del96
10498	enzyme	Gcr1	Gcr1
10499	microbiome	Caldariomyces fumago	Caldariomyces fumago
10500	enzyme	chloroperoxidase	chloroperoxidase
10501	enzyme	HFBII	HFBII
10502	enzyme	SC3	SC3
10503	enzyme	Str3p	Str3p
10504	substrate	L-cystathionine	L-cystathionine
10505	substrate	L-djenkolate	L-djenkolate
10506	enzyme	XylD	XylD
10507	substrate	xylonolactone	xylonolactone
10508	enzyme	flavonol 3-O-galactosyltransferase	flavonol 3-O-galactosyltransferase
10509	enzyme	flavonol 3-O-rhamnosyltransferase	flavonol 3-O-rhamnosyltransferase
10510	enzyme	UDP-rhamnose synthase	UDP-rhamnose synthase
10511	enzyme	sterol synthesis pathway	sterol synthesis pathway
10512	enzyme	preproinsulin	preproinsulin
10513	microbiome	Rhodotorula toruloides	Rhodotorula toruloides
10514	enzyme	torulene	torulene
10515	enzyme	torularhodin	torularhodin
10516	enzyme	orotate monophosphate decarboxylase	orotate monophosphate decarboxylase
10517	enzyme	Stx2d	Stx2d
10518	enzyme	haemolysins	haemolysins
10519	enzyme	AcTPS1	AcTPS1
10520	microbiome	Lactic acid bacteria	Lactic acid bacteria
10521	enzyme	cold shock proteins	cold shock proteins
10522	enzyme	XylA1F1	XylA1F1
10523	enzyme	EmBgl	EmBgl
10524	microbiome	Fusarium sp. SKF	Fusarium sp. SKF
10525	enzyme	ucFatB	ucFatB
10526	enzyme	ccFatB	ccFatB
10527	substrate	acyl-ACP	acyl-ACP
10528	enzyme	rbUOX	rbUOX
10529	microbiome	Streptomyces galbus NR	Streptomyces galbus NR
10530	enzyme	Cel9A	Cel9A
10531	enzyme	cel5A	cel5A
10532	enzyme	cel7B	cel7B
10533	enzyme	cel6A	cel6A
10534	enzyme	cel7A	cel7A
10535	enzyme	CryI	CryI
10536	enzyme	CryIII	CryIII
10537	enzyme	chitinase C	chitinase C
10538	enzyme	Chi-I	Chi-I
10539	enzyme	Chi-II	Chi-II
10540	substrate	p-nitrophenyl-N,N'-diacetylchitobiose	p-nitrophenyl-N,N'-diacetylchitobiose
10541	substrate	(R,S)-mandelonitrile	(R,S)-mandelonitrile
10542	enzyme	Tad1 protein	Tad1 protein
10543	enzyme	ADE	ADE
10544	enzyme	kaurene synthase	kaurene synthase
10545	enzyme	kaurene oxidase	kaurene oxidase
10546	enzyme	CYP714A2	CYP714A2
10547	substrate	ent-kaurene	ent-kaurene
10548	substrate	ent-kaurenoic acid	ent-kaurenoic acid
10549	substrate	steviol	steviol
10550	enzyme	CTH2	CTH2
10551	enzyme	CTH1	CTH1
10552	enzyme	dihydroxyacid dehydratase	dihydroxyacid dehydratase
10553	enzyme	2-ketoacid decarboxylase	2-ketoacid decarboxylase
10554	substrate	2-ketoisocaproate	2-ketoisocaproate
10555	substrate	2-ketomethylvalerate	2-ketomethylvalerate
10556	enzyme	Ho endonucleases	Ho endonucleases
10557	enzyme	alkaline polygalacturonate lyase	alkaline polygalacturonate lyase
10558	enzyme	alcohol-acetaldehyde dehydrogenase	alcohol-acetaldehyde dehydrogenase
10559	microbiome	Fomitopsis palustris	Fomitopsis palustris
10560	enzyme	GI	GI
10561	enzyme	GII	GII
10562	microbiome	strain A	strain A
10563	enzyme	malic acid decarboxylase	malic acid decarboxylase
10564	microbiome	strain B	strain B
10565	enzyme	diacetyl	diacetyl
10566	enzyme	ScDmc1	ScDmc1
10567	enzyme	ScRad51	ScRad51
10568	enzyme	TrRad51	TrRad51
10569	microbiome	Saccharomyces Type 1	Saccharomyces Type 1
10570	microbiome	Anchor Instant Yeast	Anchor Instant Yeast
10571	enzyme	recombinant invertase	recombinant invertase
10572	substrate	pretreated wood	pretreated wood
10573	enzyme	tyrosinase TYR2	tyrosinase TYR2
10574	substrate	L-dopa	L-dopa
10575	enzyme	lactate oxidase	lactate oxidase
10576	enzyme	flavin-containing monooxygenase	flavin-containing monooxygenase
10577	microbiome	Chlorobium	Chlorobium
10578	enzyme	glycogen fermentation enzymes	glycogen fermentation enzymes
10579	enzyme	curcumin synthase	curcumin synthase
10580	enzyme	MatB	MatB
10581	enzyme	MatC	MatC
10582	substrate	malonate	malonate
10583	enzyme	glucosamine synthase	glucosamine synthase
10584	enzyme	glucosamine-6-P N-acetyltransferase	glucosamine-6-P N-acetyltransferase
10585	substrate	glucosamine	glucosamine
10586	microbiome	Thermothelomyces thermophila	Thermothelomyces thermophila
10587	enzyme	TtMIOX	TtMIOX
10588	microbiome	Arabidopsis thaliana	Arabidopsis thaliana
